Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
5.606000000000000000e+03,9.278552421604537859e-01,6.009391745577509492e-02,2.577133369637913708e-03,8.925867698139306817e-05,1.097568211692679816e-03,8.915814026017280115e-04,2.205267022815639907e-03,3.047860648318758488e-04,1.015315736944294331e-04,4.783714061515638612e-03
5.607000000000000000e+03,8.918084888742715544e-01,6.923406826811142126e-03,1.022594828692102026e-02,1.088498720407602956e-03,4.076782054955434970e-02,2.850852178675067350e-02,8.162633524894779419e-03,2.216900331381148163e-03,7.903878242640320628e-04,9.507393274743692474e-03
5.608000000000000000e+03,7.493188531074224112e-01,8.412819295675819098e-04,4.941517078663129267e-03,5.494270253194827400e-04,1.208308298892478011e-01,1.094228373447380526e-02,2.679718466258947454e-02,6.792896591746676316e-02,2.544370344173485076e-03,1.530528631107593539e-02
5.609000000000000000e+03,5.223362534232363075e-01,1.203091919491246220e-02,3.872998867908482822e-03,3.597598480431005163e-02,3.989258854795794951e-02,4.256908687009533510e-02,3.145545917442914285e-02,2.983330263401451909e-01,1.848551797059649546e-03,1.168513097994542706e-02
5.610000000000000000e+03,9.645287715928990702e-01,5.854078168368890417e-03,3.439551947095742437e-03,1.116706241233447413e-04,7.002425880656450163e-03,4.870050977573617441e-03,8.969487885754221651e-03,1.059940990264215130e-03,1.066878667815290290e-04,4.057334066482980693e-03
5.611000000000000000e+03,5.620560072004756602e-01,4.811148022932895674e-02,4.572387916824119380e-02,9.722540653790863463e-03,1.570717596280316875e-01,1.150603502303674218e-02,4.433227111551231447e-02,2.424483220120063343e-02,6.890742408281491996e-03,9.034045237210046320e-02
5.612000000000000000e+03,2.471269168125126980e-01,4.620242825147066225e-03,4.377426705456654576e-01,8.431667660943276349e-04,2.689397594420181448e-02,2.196896855290143280e-01,3.206695163754107181e-02,2.275999136115749999e-02,2.033060908851202359e-03,6.223337669814503134e-03
5.613000000000000000e+03,9.573360059175470838e-01,8.800962855022732151e-03,1.602703972533423699e-02,2.302542068048418007e-04,6.392342675211789768e-03,6.142138603161709058e-04,2.514291473319046812e-03,3.561764222764737028e-03,6.188271951500954541e-05,4.461242344164371293e-03
5.614000000000000000e+03,7.275142267825531750e-01,3.756124357557778966e-03,3.647728626634657505e-04,2.390747915321015174e-02,1.040745623584058213e-02,1.172648167574679400e-02,3.352607362880142411e-02,1.387110518329594255e-01,3.316526302768470214e-03,4.676980716789895520e-02
5.615000000000000000e+03,6.755435145716224277e-01,2.179950945818053820e-01,1.350148277189727568e-03,3.247870442476803732e-02,3.430935656196972688e-02,4.408068927914473786e-03,2.657155917937482209e-02,1.607263481349967315e-03,2.849827117752215294e-04,5.451307282230280667e-03
5.616000000000000000e+03,9.317821281103174647e-01,4.043016195529658408e-03,1.861728304008159265e-02,1.658829336510728040e-04,1.141941786562781017e-02,2.541811745342690502e-03,2.111597400208923420e-02,5.114659717961704544e-03,5.585121570916697998e-04,4.641314232307004045e-03
5.617000000000000000e+03,3.802430191945728177e-01,2.108058703660568856e-02,1.838307541806742662e-03,1.022126914372490925e-01,4.715520970399091072e-02,3.678743754779275621e-01,2.539114925308732368e-02,5.151294469387759228e-02,7.750487959781117344e-04,1.916666864904176953e-03
5.618000000000000000e+03,4.019038563930820152e-01,8.094450055031769675e-02,1.094057339855862010e-01,9.007544487171861153e-03,1.815611883160571927e-01,1.121960587734264492e-01,6.634803672102755623e-02,8.594480712507134718e-03,1.245538106044996813e-03,2.879306195477891392e-02
5.619000000000000000e+03,2.590446021003873223e-01,5.675119690841314707e-02,3.994085570363918938e-03,2.069858791612115834e-01,2.294483684948790680e-01,4.226042738748597705e-02,1.691389983469713254e-01,6.056893677639381933e-03,1.637881057617195449e-02,9.940737776476245985e-03
5.620000000000000000e+03,1.968014273886792981e-02,1.630535790346542349e-04,8.621859968656699069e-02,1.778376316444901795e-02,3.011952080861575176e-01,8.678322694234276435e-03,1.402308118615560872e-01,5.500850940840362746e-02,2.004328211212581257e-01,1.706087676594718050e-01
5.621000000000000000e+03,2.232580392779133227e-01,3.562047638015531925e-01,1.726540870282969970e-03,1.861509875696173710e-01,3.364314659556554010e-02,8.680228146438286052e-02,9.362396266810792123e-02,6.084605213396153053e-03,6.381462845776124555e-03,6.124209693404549307e-03
5.622000000000000000e+03,2.652333740539142837e-01,1.249279865823747365e-01,6.187999766201166332e-03,2.470089490085120576e-01,9.034235999997447530e-02,2.306433069691337656e-01,2.625569791028287830e-02,4.911688333309789482e-03,1.632194859324129872e-03,2.856442516972744396e-03
5.623000000000000000e+03,7.741573370235241836e-01,3.391391722938269515e-02,1.734492093816426134e-02,5.729991961706454306e-03,1.143638171242634671e-01,1.693278599284604724e-02,1.292634279778328253e-02,3.025905748567151582e-03,1.031658046824118985e-03,2.057332313693820830e-02
5.624000000000000000e+03,8.563135491215305706e-01,2.507444815395759585e-02,9.531887223191610331e-03,6.577076734747284992e-03,3.565941056497367451e-02,1.993017809303948909e-02,1.861299657208237077e-02,1.931117951094221685e-02,1.448138428286160299e-03,7.541135597249117375e-03
5.625000000000000000e+03,9.101621467633103091e-01,1.249978454833826184e-02,8.263520798590167846e-03,4.715099824980538358e-04,1.998379500121592878e-02,1.777766706418358600e-02,1.585641154089068375e-02,2.568998754651915899e-03,9.549451761696039825e-04,1.146122037015133953e-02
5.626000000000000000e+03,9.156639682818330517e-01,3.173571915737912613e-03,2.578669256085462744e-03,9.024587798019936737e-04,4.364405714130441261e-02,4.032300881709049468e-03,8.662869375790308718e-03,1.569006457422438341e-02,1.264603919392979928e-03,4.387435874120565286e-03
5.627000000000000000e+03,1.759437573113475928e-01,8.621313605271085229e-04,2.481354358762644791e-02,1.738082299324920643e-01,1.728784851921432164e-01,1.172302288136124054e-01,4.468412660072527270e-02,2.347371514209582455e-01,2.093860152583743722e-02,3.410374425473021442e-02
5.628000000000000000e+03,9.368893270302749432e-01,2.408378375615113573e-02,7.781165674802165144e-03,6.488231903073627012e-05,1.025852027856798653e-02,6.064215300417768323e-03,6.635188552851408947e-03,4.648924154507686618e-03,9.028886946191975755e-04,2.671104238777131414e-03
5.629000000000000000e+03,9.344838688506197366e-01,2.279226104916446879e-02,6.301841696743325227e-03,6.007185102193168596e-04,1.362701955179549708e-02,1.537753647934115642e-03,8.656336726961210565e-03,1.191443990747465551e-03,2.135379675155089517e-04,1.059521800829937334e-02
5.630000000000000000e+03,8.609783640593040577e-01,1.215524501166580576e-02,2.926190076397490285e-03,1.536949933342967624e-02,1.652185414324496004e-02,1.642162450468655568e-02,3.351944105186545342e-02,5.463279114952372846e-03,2.723273835371246908e-04,3.637217532091665401e-02
5.631000000000000000e+03,2.353987950785627059e-01,4.482265423953320227e-02,5.587446472229945504e-03,1.474347433154616083e-01,1.848512752875848542e-01,2.532765172193389702e-01,4.885376726104231904e-02,2.834546204953842727e-02,6.107916172351289617e-04,5.081854745947290974e-02
5.632000000000000000e+03,7.042488873592611665e-01,1.940043071222414747e-02,1.361168707336773975e-02,1.509813121865138594e-02,1.162253450282123811e-02,2.063135174661760440e-01,1.098101611003002645e-02,6.686320458292124673e-03,8.061546058323380143e-03,3.975929040852750444e-03
5.633000000000000000e+03,6.021561112345905631e-01,1.212817561392032055e-02,1.030158900710415569e-02,3.003727944978793613e-02,7.079863810852850270e-02,1.443494292094169018e-01,2.270038575272092032e-02,4.748942202725069117e-02,1.101174041446829899e-02,4.902722918221168180e-02
5.634000000000000000e+03,7.831470710177776962e-01,6.779959933142773454e-03,5.209806844104261300e-03,1.759424167714769907e-02,6.938125988235945181e-03,3.886902984258085170e-02,3.452746582434238019e-03,1.047687121053052783e-01,1.632869310508227646e-04,3.307701907822058196e-02
5.635000000000000000e+03,6.297148608428930761e-01,6.192869101778198868e-03,6.635461909041554321e-04,1.228150243977313288e-01,1.168055363426913351e-02,6.493160704791556270e-02,2.977803265378135139e-02,1.098188830747345579e-01,7.742626922749734977e-03,1.666199613324289772e-02
5.636000000000000000e+03,8.780841239629012529e-01,1.088009937033056641e-03,1.695818389626430056e-02,1.185218197063526340e-03,1.686535426026807005e-02,1.314212559083327049e-02,5.062339144154842478e-03,4.642289454073701693e-02,2.161778733521162264e-04,2.097557259739249447e-02
5.637000000000000000e+03,1.191837687834004650e-01,8.103928149801861713e-02,9.418867552435898627e-02,1.388277865697825353e-01,1.924800299302914242e-01,1.996564548426328078e-01,8.573709264821829934e-02,2.980026239668028681e-03,5.714029748023171512e-02,2.876658648339713853e-02
5.638000000000000000e+03,6.543615713692576552e-01,3.015416081053242173e-03,4.030189277564200784e-03,8.508431566602156146e-03,1.949758400820979509e-01,6.725027162903090931e-03,4.001772133395394698e-02,3.030186312974262469e-02,1.939154108051296651e-03,5.612478588877382879e-02
5.639000000000000000e+03,7.005022440976775844e-01,1.500415210541533595e-03,1.268001389384913469e-01,4.567155840932547381e-03,4.542713571565201031e-02,4.422235506523225328e-03,4.676192401834537715e-02,3.707839825496851011e-02,1.696998250289928232e-03,3.124335416657800929e-02
5.640000000000000000e+03,7.532901122940125482e-01,1.257027437124611999e-02,6.739292839898744503e-02,3.475410759244084553e-04,1.101360325350604456e-02,3.949102524484982696e-03,4.600989046185483163e-03,1.250723911285330503e-01,7.949411875924520393e-03,1.381364603119544267e-02
5.641000000000000000e+03,6.243888373733464947e-01,4.635655654855398017e-02,5.661303349697801440e-02,3.883758781097149809e-02,1.272168367180679382e-01,4.559017240266110410e-02,2.919397969664449047e-02,1.233062643623610184e-02,2.834100720585351792e-03,1.663826879595502878e-02
5.642000000000000000e+03,6.722846429124301748e-01,3.256742630984276084e-03,4.950701032278204475e-03,1.003917848363835609e-02,1.069893973160177814e-01,1.654031429801002540e-01,1.484600987724368770e-02,6.959795151811301768e-03,6.182688027503369793e-03,9.087701587992592228e-03
5.643000000000000000e+03,5.541371712418328155e-01,2.351040564705531889e-03,5.639942439606600473e-03,4.084430398146418617e-02,2.467117365673345830e-01,3.062869672273649257e-03,2.499640152281131997e-02,2.261844455381615410e-02,2.887861713107560228e-03,9.675022774304772866e-02
5.644000000000000000e+03,3.778526798089311689e-01,9.630851343003543272e-03,3.198316353059366124e-02,5.586325528682175440e-02,1.440803546947025948e-01,1.589083868214105633e-01,5.730559491156787810e-02,9.297385139617718453e-02,5.736152028526350991e-03,6.566571017826527967e-02
5.645000000000000000e+03,7.578186834849026665e-01,1.473935850930042923e-02,2.133045069090892462e-02,1.034686016746069097e-03,5.756254847973237693e-02,6.634864564834079548e-04,9.820477747117101891e-03,8.949882848378867828e-02,4.966072717012412962e-04,4.703487285931907264e-02
5.646000000000000000e+03,1.569501539177357019e-01,2.631312388241509054e-03,4.124564844351471388e-02,1.584185200916045921e-01,3.106256573346206085e-01,2.909488897598721396e-02,6.409442217207614312e-02,1.025877499493496256e-02,1.006479676400622719e-01,1.260326540412221863e-01
5.647000000000000000e+03,7.150957686260530632e-01,9.793126782668162139e-03,3.241518320841203955e-03,7.656482737639326575e-02,5.301286136646347208e-02,5.042732642566045975e-02,1.836223741159100781e-02,4.990508205245801354e-02,1.503053900059207791e-03,2.209419773781206436e-02
5.648000000000000000e+03,2.757696445729092630e-02,4.202094678669154697e-03,5.243014193478396923e-01,3.009120877009470105e-02,2.281377523468621216e-01,1.758692733515511072e-02,1.192675745490754113e-01,1.039269802252247056e-02,2.496746214490119103e-02,1.347589834758932889e-02
5.649000000000000000e+03,8.979416745902135677e-01,4.217509307001555616e-03,4.329892196866920451e-02,4.975539705795192866e-04,2.076806949754816597e-02,4.471641084970501279e-03,1.258134211552059192e-02,9.865613979503353934e-03,3.028083292233949703e-04,6.054865156770085181e-03
5.650000000000000000e+03,6.624103079246468351e-01,1.431350964761857192e-02,5.558166587520731736e-04,1.583190025492601724e-02,1.298177640249624787e-01,4.372501514371436582e-02,7.268459970437450568e-02,3.679615408954953204e-02,2.195610100913975276e-03,2.166932245054158448e-02
5.651000000000000000e+03,3.926835611036750828e-01,1.608594283077820902e-02,3.462939474675331974e-02,4.542876837943379126e-02,1.412376996587471623e-01,1.423077624431476618e-01,6.812649216570244859e-02,1.068143271576480063e-01,6.953394656551536990e-03,4.573265685756270488e-02
5.652000000000000000e+03,9.268274474917248540e-01,3.916071968098438355e-02,9.816465382877193405e-03,3.902008763057630315e-04,1.609295238361966402e-03,7.423841624012975007e-04,1.141581489194103431e-03,8.949539025433974216e-04,3.361644163628595025e-05,1.938333533397086986e-02
5.653000000000000000e+03,2.477795908908322908e-01,8.300457609424220090e-03,1.368695329275916930e-02,8.936782342308291494e-02,2.447733584768720105e-01,3.177971323743356002e-01,4.285942008877190179e-02,2.348137985547630452e-02,1.601186737646313057e-03,1.035269725079925041e-02
5.654000000000000000e+03,4.654384747337109718e-01,4.488993224567047399e-03,3.303609910734495864e-02,3.834782266459228761e-02,2.868736214779858337e-02,3.699484220878258844e-02,2.250149348218352663e-02,2.966943724309671904e-01,5.169693320539643644e-02,2.211360679465639370e-02
5.655000000000000000e+03,6.767404127974447903e-01,5.449211366019257249e-03,7.663545075283464958e-02,1.712277244282864666e-02,3.325479826725114690e-02,1.069081196140883872e-01,3.436542807437128338e-02,3.861328502574258581e-02,1.918868123370687153e-03,8.991653536048653875e-03
5.656000000000000000e+03,7.936176073599205960e-01,4.625140472323320540e-02,2.589840343647980062e-02,1.610685340327088280e-02,3.011796503399042247e-03,1.142485949169112086e-02,4.364877868628361593e-03,8.716418064255881948e-02,1.151167470657575229e-04,1.204489982375234712e-02
5.657000000000000000e+03,3.699957470859637221e-01,2.046890552379842035e-02,1.090988873466460472e-02,1.822469009340913632e-02,2.381452010502720928e-01,1.922767374594622561e-02,2.669284253554104480e-01,1.259427181294467055e-02,2.751486892875446705e-02,1.599032766883626971e-02
5.658000000000000000e+03,7.690203933005068659e-01,1.208246950561832865e-03,3.386820652706584115e-03,3.628568375452308203e-02,2.687567893387134491e-02,5.227487916247865879e-02,9.201479212274514194e-03,6.264765693321668050e-02,3.987586265087012666e-03,3.511157483477353458e-02
5.659000000000000000e+03,4.018505888800838477e-01,4.918826471464024519e-02,3.666128363021560477e-02,7.390274902747420716e-02,2.559157625714492679e-01,6.966357974541656506e-02,7.028837268236520774e-02,3.928064544132243811e-03,2.842944489639114350e-02,1.017188930783167675e-02
5.660000000000000000e+03,7.840432476001055750e-01,9.862762931643822163e-04,4.740185129667190238e-03,1.990788646377628437e-02,5.569912481290884010e-02,2.405148908305853456e-02,7.865371580945018648e-02,1.743706524988494766e-02,2.179019255611112493e-03,1.230199030237304723e-02
5.661000000000000000e+03,5.577212376513525083e-01,2.449399366611396730e-03,3.514577872890251899e-03,1.275898162685016601e-01,1.232871411100349840e-01,4.607436398482207818e-02,1.088446947934867542e-01,4.761038266762783293e-03,2.262331694918000118e-03,2.349539899061963560e-02
5.662000000000000000e+03,8.406703447213338398e-01,1.401408154938305929e-03,6.040851163847431315e-02,9.045381582117777500e-04,4.724692784293328673e-02,7.763266298902823936e-03,1.674698548291472106e-02,5.949447646677494608e-03,2.809987004138015353e-03,1.609858305147550406e-02
5.663000000000000000e+03,7.741456259462328182e-01,1.347235088353107048e-02,6.417604640995682244e-03,1.194392561616283710e-03,1.271415376991720803e-01,2.974835231144634141e-03,2.968134238901742883e-02,3.959802526450578036e-02,5.901633511509593241e-04,4.784122032633192183e-03
5.664000000000000000e+03,8.189000390061407231e-01,3.828681579825052132e-03,3.212218058803218562e-03,8.556638762334865898e-04,1.354503909717962550e-02,2.485351812337473904e-02,6.058130570895979908e-03,1.152581805464161224e-01,7.079950961151758228e-04,1.278053404501580149e-02
5.665000000000000000e+03,8.778818119805423814e-01,5.357292342883743924e-02,4.772728654981488704e-03,6.077992441208161963e-03,1.334774044849420561e-02,6.180708695965644525e-03,1.105249506834925753e-02,1.637503782360950205e-02,1.351562837026421644e-03,9.386998620985504901e-03
5.666000000000000000e+03,7.587837442073207261e-02,1.316878892321233785e-01,1.308274575787455110e-02,3.051913239515154364e-01,1.093615269327993939e-01,1.738422438874582532e-01,9.523543459329476824e-02,1.579418239655955986e-02,3.127958330371585771e-02,4.864669552392668350e-02
5.667000000000000000e+03,4.788145413157108843e-01,6.117584483652073815e-03,3.939999756077143256e-01,1.155117744246573434e-03,1.540235567015415738e-02,3.841576784132346573e-02,1.468785281159623937e-02,1.357030421013543167e-02,2.052307500898329501e-03,3.578419281456853007e-02
5.668000000000000000e+03,8.609242436745699611e-02,6.729844775326638828e-01,3.626789368132080082e-02,4.835019283183829980e-02,9.054870850725931994e-03,7.698899341356875425e-02,5.308301163733608607e-02,8.870722750667754675e-03,3.338291607777619206e-03,4.969121326643862954e-03
5.669000000000000000e+03,8.811454682531175697e-01,2.634568648312367659e-02,4.104100723088040248e-03,5.117167225578438464e-03,1.189028003973645504e-02,1.213039680364213189e-02,6.346976998671633070e-03,2.493973813714061433e-02,3.529653903124115207e-03,2.445053143277738789e-02
5.670000000000000000e+03,4.797693127006992242e-01,1.752957448050414561e-03,2.962381049718056797e-02,1.170306214320196089e-02,7.636727392774951551e-02,1.900693276238385465e-02,1.855134328099333069e-02,3.361764108491899772e-01,9.549022438224399802e-04,2.609399414672881543e-02
5.671000000000000000e+03,3.889486671717545807e-01,3.273083258587010293e-03,9.501854592362626514e-03,4.334262959404956705e-03,8.290243321476380156e-02,1.890065966546790599e-01,3.159490460072979234e-02,1.542101436195624231e-01,1.284927563124670449e-02,1.233787782969091307e-01
5.672000000000000000e+03,8.698569842151933074e-01,6.304505426065136475e-03,3.064318009831885209e-03,1.602369462073972850e-02,4.768590292343386633e-02,3.082263066050892203e-02,8.785886754247866984e-03,7.442580898816728366e-03,7.985991412850758581e-04,9.214897349877479091e-03
5.673000000000000000e+03,6.291303948163129434e-01,1.091222554190244068e-02,7.801888540021569007e-03,4.373184244586347108e-02,1.043170242363053168e-01,8.073416567050981096e-02,5.916482503326834369e-02,4.750200568040983257e-02,1.945707206186640973e-03,1.475992082921954128e-02
5.674000000000000000e+03,5.456330634351932440e-01,3.621874929649192276e-02,5.853339815084899339e-02,7.286759221834877842e-02,1.170881494214206786e-01,4.461259015695746150e-02,3.084207375688745659e-02,3.807717992742614549e-02,1.280235722382782942e-03,5.484696791404262278e-02
5.675000000000000000e+03,8.951911499614993994e-01,5.603735717831430027e-03,6.349549252334846065e-03,7.934144687090636302e-04,5.260075977283664578e-02,1.018810065476231062e-02,1.805308044005297236e-02,2.299330557973829937e-03,2.334892165056285784e-03,6.585987008943042231e-03
5.676000000000000000e+03,7.022454789040366574e-01,1.469142311320686609e-02,1.090043723108320792e-03,3.446850690058202854e-02,5.044742368040724262e-02,5.625439511592811304e-02,6.308230782845516971e-02,2.934545922809169219e-02,6.694022661093475095e-03,4.168093884509058156e-02
5.677000000000000000e+03,4.440344115275040027e-01,1.772688005638510880e-02,3.594117219716084274e-03,3.582370193596536856e-01,3.170594380116877053e-02,3.106619897034675407e-02,2.817122810125448698e-02,4.053647069545954218e-02,9.940471622131859253e-03,3.498725864637966532e-02
5.678000000000000000e+03,6.848374254091150748e-01,3.359507685429460877e-02,7.096435895096092628e-03,3.118745875960416900e-02,5.101735279536593476e-02,4.977737213935524985e-02,3.466597406442230300e-02,4.418429008727699225e-02,2.084588349066481515e-03,6.155402564640315155e-02
5.679000000000000000e+03,8.173763353552511157e-01,1.631341760504404631e-02,1.133278883881045675e-02,8.332713177276360964e-04,5.025352389649721807e-02,2.024415504807950544e-02,9.318695394390934944e-03,5.504145784841923961e-02,1.264663419826694314e-02,6.639720497513014290e-03
5.680000000000000000e+03,4.846308097253284042e-01,1.508820187841904692e-01,1.438858882390514626e-01,9.733516710533999042e-03,3.513460923446278666e-02,1.013756126740037733e-01,5.034563541642247259e-02,1.126902169730053084e-03,2.213182237741042474e-02,7.531846688660773833e-04
5.681000000000000000e+03,8.529231893102569018e-01,1.775667174014738904e-03,8.771422262933261174e-03,7.394160381046236330e-04,1.586610796271323287e-02,8.255754966693515731e-03,5.460937024917406589e-03,9.212671689235280015e-02,1.116426033847008102e-03,1.296436233416650187e-02
5.682000000000000000e+03,9.443583227607126318e-01,9.607403226138561472e-03,1.260283864608612893e-02,4.197409185539855217e-04,6.986552978930639715e-03,5.526230876852136938e-03,5.182862711096078608e-03,1.526968168140346339e-03,5.657316004616956898e-03,8.131763708872512958e-03
5.683000000000000000e+03,3.855753739274379588e-01,1.210745941717986844e-03,5.552320685937170257e-03,6.406009621419043662e-03,2.608339155589033398e-01,2.579376223590485601e-02,9.634508204096187134e-02,4.706551303555144353e-03,1.618384252891059694e-01,5.173781339505658522e-02
5.684000000000000000e+03,8.392542442718078366e-01,1.295768664847521401e-01,9.120109592238316923e-03,1.380394470832941982e-04,4.859708910370451676e-03,7.694452500400318683e-04,4.202553805637950814e-03,5.078404716417230999e-03,3.396457325625851231e-03,3.604170196027026065e-03
5.685000000000000000e+03,8.862879063618975817e-01,1.123834370878154000e-02,3.578447141736211534e-03,9.336993207954881208e-04,3.895432925517460648e-02,1.031239032203125870e-02,1.249508191331815884e-02,2.180755007751705894e-03,7.518475458565522735e-04,3.326719942265695534e-02
5.686000000000000000e+03,2.548306629687405733e-01,1.753301483695488688e-02,1.618341960594645371e-02,3.372158470220540383e-01,5.267458436928548066e-02,1.459011734316508213e-01,1.058550076594816369e-01,5.211117344540647928e-02,3.956520684079855958e-03,1.373859597639973638e-02
5.687000000000000000e+03,7.726159004752876092e-01,9.202687918112123847e-03,1.167647432113586535e-02,4.204629349095691943e-02,5.010014992053775373e-02,2.021660308938566519e-02,3.435836965328918635e-02,3.863123517318978878e-02,6.179641237567047238e-03,1.497264472053805306e-02
5.688000000000000000e+03,3.427296577338899142e-01,5.560201134734816808e-01,5.589481485438343479e-03,1.636942511629723568e-02,2.848793879173006777e-02,9.563846529801767540e-03,1.752280361874402823e-02,7.514277598523848301e-03,5.542183462778147839e-04,1.564823730581545169e-02
5.689000000000000000e+03,4.125244458512143941e-01,4.452979873611108072e-03,2.139074705476681076e-02,3.163607565616943177e-03,2.879408099139709742e-01,6.959831918315649568e-02,8.666504002265859596e-02,3.392009748659721019e-02,5.364734065869090213e-02,2.669661238971664588e-02
5.690000000000000000e+03,8.955833273936310013e-01,2.477409389153259825e-03,2.283230444042229010e-02,2.557797695118164526e-03,1.918702539770355056e-02,1.905285499551501172e-02,1.003314726135336697e-02,1.165332616439957759e-02,3.894911874849990444e-04,1.623331607521874900e-02
5.691000000000000000e+03,8.191605388701450607e-01,7.736852382020042995e-03,1.174613418939197441e-02,7.521338552350537512e-03,4.181336214636081905e-02,9.453179832465056012e-03,6.751292360644477186e-02,1.125876289913230709e-02,2.740003610161995985e-03,2.105690391152758092e-02
5.692000000000000000e+03,7.512924898591416545e-02,6.803346130620871804e-03,3.648900211848559727e-01,2.146714993300731789e-01,1.216795092546807122e-01,7.161231396766487567e-02,1.187594809510804233e-01,5.056607322143002667e-03,4.790629496447167471e-03,1.660734337651966278e-02
5.693000000000000000e+03,4.134044406050428333e-01,1.407533252496513398e-01,1.196583056438758723e-02,4.830235145444095740e-02,1.227280656475368825e-01,5.751838086478117118e-02,1.779634886648909231e-01,2.443829418827933499e-03,6.063712138916450139e-03,1.885657539152398726e-02
5.694000000000000000e+03,6.168103915100806578e-01,3.513628450381950461e-03,5.652275464230405166e-02,2.813904282410224084e-02,6.980265026981267995e-02,6.714939994525492839e-02,3.655308850409928062e-02,9.969147399746805527e-02,1.769294134844728080e-03,2.004827572165138877e-02
5.695000000000000000e+03,4.645828974470292971e-01,3.937017225937231718e-02,1.348310659696060412e-02,6.875969261233555452e-02,8.384743739164193799e-02,3.038754345576328772e-02,3.212992814499545519e-02,2.430800677614245939e-02,2.222940692949466057e-01,2.083714602081248798e-02
5.696000000000000000e+03,9.685579360292932705e-02,1.529775322684292626e-03,7.672898307906017568e-03,1.305005437922114042e-01,2.781803985344978858e-01,7.385131062676966729e-02,1.604785913183950918e-01,1.178109916276610242e-01,8.621584727220193978e-02,4.690384959474334231e-02
5.697000000000000000e+03,5.294999352067624176e-01,1.457141386062265342e-01,1.233789126419371218e-02,2.785799155159117066e-02,1.204399544774434894e-01,5.426371640580474054e-02,3.051046460545714378e-02,1.828718066425535915e-02,1.104507588857158579e-02,5.004365132969375990e-02
5.698000000000000000e+03,2.971606425631099779e-01,6.326793309798506119e-03,5.972333176959841727e-02,6.206234004181734182e-02,1.658916675541826369e-01,1.405795397801844204e-01,5.578009374242287599e-02,2.395230059754576216e-02,1.202982709661783167e-02,1.764934635447223121e-01
5.699000000000000000e+03,1.313768855099096099e-02,3.810109931404689811e-03,4.021031155955031022e-01,5.831293251181170895e-02,1.037144376544878038e-01,4.029902337989224037e-01,5.520631085614957634e-03,1.253568565825105997e-03,7.671256133064979603e-03,1.486026172374272942e-03
5.700000000000000000e+03,4.811782806694847592e-01,1.070105036346525110e-02,5.720891244228989286e-02,4.751815009804905704e-02,1.408890310638829801e-01,1.088734937105449718e-01,6.645006327750907493e-02,5.853439677719083495e-02,7.568075326606351835e-03,2.107854627097686603e-02
5.701000000000000000e+03,5.137468127384808847e-01,4.611425985414053033e-03,4.197829117027387369e-01,1.437345276286288473e-04,1.146481555979342835e-02,4.516272525211371264e-02,4.483174759118023142e-03,2.960441322154763332e-06,5.437850272192724889e-04,5.765400617107436718e-05
5.702000000000000000e+03,8.436550867504525320e-01,1.773147352405975846e-02,3.775966820856786147e-03,2.702319100020985753e-03,3.240625490118886204e-02,2.725619458559165945e-02,3.933749016390497566e-02,6.586465235698013738e-03,1.736269318598079913e-03,2.481247959962822394e-02
5.703000000000000000e+03,6.451904230347336178e-01,5.419727768188401830e-03,3.955282722207658502e-02,1.049026771849760967e-02,7.361671958709439800e-02,1.804535816387783931e-01,1.946566190238604305e-02,2.060592694255832663e-02,6.838640470817178210e-04,4.521000138604988443e-03
5.704000000000000000e+03,5.568465551226241539e-01,1.749413473358486446e-02,5.464285127520439669e-03,6.906681443212377147e-02,4.396457817326221429e-02,1.587687985780821542e-01,7.379885526046343902e-02,2.589223018550348976e-02,1.993662868978060727e-03,4.671008551785752611e-02
5.705000000000000000e+03,8.058954564181363134e-01,1.442215543665101296e-02,9.443928777334885394e-02,1.919377238445766493e-03,3.871901372455615470e-02,1.001656682015374458e-02,1.577864487737442103e-02,8.293077327870303217e-03,2.194813639724765234e-03,8.321606743738694384e-03
5.706000000000000000e+03,2.452902495794696824e-01,1.283172637558906495e-02,6.931214343638897931e-04,4.223136710090140689e-01,1.959309230804740787e-01,1.994795584043374329e-02,2.410650817482166280e-02,7.049903074226504529e-02,4.888641114651510067e-04,7.897949652103757739e-03
5.707000000000000000e+03,2.294049116957672108e-01,2.250154888648145390e-01,3.871391607522742945e-02,1.837946054172627866e-02,1.023025424711367926e-01,2.200512132961568723e-01,1.257493063333768313e-01,1.547248189971757708e-03,3.662730568351391103e-02,2.208606848308404536e-03
5.708000000000000000e+03,5.103854874208718639e-01,2.014770211986475351e-02,4.278683190535391423e-03,1.970934781615893763e-02,2.368544366717976746e-01,3.674677752696475092e-02,9.826367587557807703e-02,5.428461486265143826e-02,7.199052448066231742e-03,1.213022206751085234e-02
5.709000000000000000e+03,4.370918166932366011e-01,8.335910590486919625e-02,1.560561725585652218e-02,6.231356245119561155e-02,7.593505034358383199e-02,4.024439307563374563e-02,1.095956915884688243e-01,4.808793435799642302e-02,7.346342292560766041e-02,5.430340540355151069e-02
5.710000000000000000e+03,4.806759946725773780e-01,1.330437045994036990e-03,2.712653518018932550e-02,2.196362858351118622e-02,2.533901376441794473e-01,5.837145281967583837e-02,1.578495967229690336e-02,5.578131576597067376e-02,5.285681388538454595e-02,3.271872473022066630e-02
